x, y, z, density
0.099485, 0.489428, -0.010622, 1.000000
-0.115322, 0.318684, 0.044228, 1.000000
0.801014, -0.570505, 0.584985, 0.000000
-0.046187, 0.475489, -0.885013, 0.000000
0.510550, 0.466961, -0.538181, 0.000000
0.056747, -0.789761, -0.134134, 0.000000
-0.892496, 0.854609, 0.721777, 0.000000
0.636998, 0.333896, 0.581859, 0.000000
-0.862064, -0.316991, -0.647864, 0.000000
-0.556215, -0.516608, -0.178327, 1.000000
0.452191, 0.598099, 0.731469, 0.000000
0.809683, -0.383801, -0.454638, 0.000000
-0.709734, -0.472061, 0.623683, 0.000000
0.161062, 0.054795, -0.673460, 1.000000
0.507915, 0.391392, 0.829341, 0.000000
0.455047, -0.800666, -0.089918, 0.000000
-0.385630, -0.036836, 0.010008, 1.000000
-0.124929, -0.340912, -0.431933, 1.000000
-0.877461, -0.039079, 0.250213, 0.000000
0.848747, 0.868160, -0.155284, 0.000000
0.747795, -0.632990, 0.528421, 0.000000
0.460962, 0.595595, -0.531130, 0.000000
-0.612763, 0.247326, 0.411957, 1.000000
0.844716, 0.460696, -0.033887, 0.000000
0.514673, 0.885102, 0.551938, 0.000000
0.580157, 0.817693, -0.270666, 0.000000
0.712500, -0.724003, -0.649771, 0.000000
0.453635, 0.556271, -0.627353, 0.000000
-0.873786, -0.550690, -0.671550, 0.000000
0.105196, 0.610737, -0.261722, 1.000000
-0.188691, -0.243495, 0.288467, 1.000000
-0.523840, 0.419411, 0.612825, 0.000000
0.180333, 0.290528, 0.282961, 1.000000
0.176275, 0.137753, -0.697638, 1.000000
-0.434614, 0.552422, 0.102364, 1.000000
-0.365240, -0.155394, -0.477826, 1.000000
-0.526219, -0.270000, 0.128440, 1.000000
0.003803, -0.096105, 0.107869, 1.000000
0.688673, 0.691239, 0.207974, 0.000000
0.420443, -0.542542, -0.836026, 0.000000
-0.420384, -0.217696, -0.510690, 1.000000
-0.852512, 0.364383, -0.369107, 0.000000
0.373854, -0.611307, -0.095566, 1.000000
0.438438, -0.077027, -0.283847, 1.000000
-0.085231, -0.176948, 0.674533, 1.000000
0.227283, 0.152439, 0.200326, 1.000000
0.236750, -0.510342, 0.772474, 0.000000
0.154536, 0.321881, 0.394627, 1.000000
-0.443646, -0.557014, -0.675997, 0.000000
0.505735, 0.274222, 0.074587, 1.000000
-0.001621, -0.599288, -0.616789, 0.000000
0.042384, -0.186574, -0.189197, 1.000000
0.836594, -0.081438, -0.891970, 0.000000
-0.415459, 0.577963, 0.306880, 1.000000
-0.679875, 0.730226, -0.541444, 0.000000
0.228799, 0.730789, 0.099631, 1.000000
-0.014491, -0.735015, 0.005139, 1.000000
-0.221230, -0.300143, -0.813568, 0.000000
-0.431182, 0.651762, -0.653303, 0.000000
0.650178, -0.697569, 0.492463, 0.000000
0.265187, -0.307775, -0.646419, 1.000000
0.105285, 0.481412, -0.191490, 1.000000
0.491485, 0.667282, -0.858421, 0.000000
0.375715, -0.590505, 0.756375, 0.000000
0.226637, -0.555588, 0.366294, 1.000000
-0.583227, -0.478647, 0.032413, 1.000000
0.674215, -0.323852, 0.646266, 0.000000
-0.845259, 0.583803, 0.180369, 0.000000
0.408005, -0.575237, -0.686231, 0.000000
-0.700294, -0.060978, 0.217668, 1.000000
-0.221068, 0.560327, -0.575225, 0.000000
-0.474479, 0.842656, -0.866745, 0.000000
-0.525560, -0.328754, -0.280704, 1.000000
-0.136127, -0.885122, -0.690671, 0.000000
0.615700, 0.698988, -0.273657, 0.000000
0.566132, -0.419742, 0.628287, 0.000000
0.117998, -0.735868, -0.074370, 1.000000
0.405178, 0.155697, 0.881773, 0.000000
-0.411675, 0.265479, -0.502893, 1.000000
-0.633907, 0.286312, 0.453588, 0.000000
-0.651039, -0.034081, 0.812758, 0.000000
-0.044258, -0.482573, -0.510477, 1.000000
0.883453, -0.125217, 0.320464, 0.000000
-0.271140, -0.685277, 0.639902, 0.000000
-0.042007, 0.582484, 0.575837, 1.000000
0.193143, 0.615918, -0.219021, 1.000000
-0.328407, -0.153612, 0.590743, 1.000000
0.065745, -0.726472, 0.483534, 0.000000
0.760101, 0.785720, -0.095471, 0.000000
0.170352, 0.373864, 0.766200, 0.000000
-0.561730, -0.895412, -0.268827, 0.000000
-0.733624, 0.039092, -0.418849, 0.000000
-0.543961, 0.586716, 0.246285, 0.000000
-0.691202, -0.292213, 0.276222, 1.000000
-0.488937, -0.782293, 0.799021, 0.000000
0.440095, 0.332951, -0.772559, 0.000000
-0.888418, -0.515209, -0.046553, 0.000000
-0.532567, 0.093516, -0.658097, 0.000000
-0.868470, 0.188511, -0.258930, 0.000000
-0.050272, 0.522275, -0.709843, 0.000000
0.544193, 0.194951, 0.164259, 1.000000
-0.144080, 0.070385, 0.304151, 1.000000
-0.845986, -0.471519, 0.860316, 0.000000
-0.401138, -0.438868, -0.695714, 0.000000
-0.449355, -0.110130, 0.259547, 1.000000
-0.169886, 0.071201, 0.577203, 1.000000
0.368601, -0.601662, -0.436620, 0.000000
0.675156, -0.629538, -0.796532, 0.000000
0.547774, 0.159172, 0.550978, 1.000000
-0.326518, -0.615455, 0.517077, 0.000000
-0.629988, -0.395919, -0.073256, 1.000000
0.226514, -0.052277, 0.045918, 1.000000
0.668495, -0.829051, -0.167515, 0.000000
-0.830398, -0.075585, 0.381180, 0.000000
-0.448958, -0.726093, -0.181601, 0.000000
-0.474415, -0.246033, -0.285800, 1.000000
0.134399, 0.633584, 0.068337, 1.000000
-0.170903, -0.364521, -0.462275, 1.000000
0.364494, 0.797533, -0.613681, 0.000000
-0.024414, -0.222171, 0.418031, 1.000000
-0.402094, 0.280105, 0.656433, 1.000000
-0.483745, 0.581272, 0.834164, 0.000000
0.487505, 0.201738, -0.316987, 1.000000
0.714054, 0.698335, 0.511399, 0.000000
0.837889, -0.345174, -0.573925, 0.000000
0.588019, 0.424532, -0.150373, 1.000000
0.359157, 0.262688, 0.651557, 1.000000
-0.721869, -0.560080, 0.162400, 0.000000
-0.388543, -0.680989, -0.266402, 0.000000
-0.262445, -0.294152, 0.387281, 1.000000
-0.642594, -0.167489, -0.706771, 0.000000
-0.167580, -0.850828, -0.752863, 0.000000
0.440391, -0.680467, -0.473674, 0.000000
0.557639, -0.691867, 0.278300, 0.000000
0.283944, -0.494269, 0.772570, 0.000000
0.738577, -0.431798, -0.161767, 0.000000
-0.561462, 0.385860, -0.561492, 0.000000
0.883695, -0.097823, -0.380204, 0.000000
-0.713948, 0.813973, 0.489197, 0.000000
0.286202, -0.244683, -0.361062, 1.000000
-0.776669, 0.604128, 0.488903, 0.000000
0.193434, 0.719953, 0.691753, 0.000000
-0.407307, 0.189280, -0.380282, 1.000000
-0.612080, -0.179968, -0.880796, 0.000000
0.490081, 0.140450, 0.744985, 0.000000
0.434461, -0.339657, 0.034152, 1.000000
0.442055, -0.063708, 0.673835, 1.000000
0.366574, 0.866651, -0.838922, 0.000000
-0.563933, -0.147021, 0.392946, 1.000000
0.119105, -0.599342, -0.814014, 0.000000
-0.468088, 0.210131, -0.379606, 1.000000
-0.661214, 0.075497, -0.194428, 1.000000
0.488411, 0.140392, -0.130679, 1.000000
0.050258, -0.633555, 0.295812, 1.000000
0.767452, -0.531396, -0.058783, 0.000000
0.516755, -0.798145, -0.815837, 0.000000
-0.680851, 0.463726, -0.632343, 0.000000
-0.631016, -0.884319, 0.526627, 0.000000
-0.120057, 0.277084, -0.350675, 1.000000
-0.552542, -0.122344, 0.298341, 1.000000
-0.437479, -0.196680, -0.589090, 1.000000
0.120679, 0.394802, 0.614442, 1.000000
0.412606, -0.732463, 0.748699, 0.000000
-0.552586, 0.624498, 0.416314, 0.000000
-0.704519, -0.830179, -0.141141, 0.000000
0.416177, -0.502348, 0.637780, 0.000000
-0.783590, -0.060552, 0.442630, 0.000000
0.166116, -0.721122, -0.323279, 1.000000
0.750449, 0.841831, 0.422233, 0.000000
-0.444437, -0.284097, -0.491596, 1.000000
0.423773, 0.517952, -0.383668, 1.000000
0.698958, -0.101239, 0.757548, 0.000000
-0.708715, 0.415603, 0.517900, 0.000000
-0.258971, 0.574769, -0.287794, 1.000000
-0.118379, 0.343428, 0.121244, 1.000000
0.371439, 0.216104, 0.297023, 1.000000
-0.119469, -0.551289, 0.100136, 1.000000
0.666888, -0.125623, -0.219322, 1.000000
0.317124, -0.230386, 0.751273, 0.000000
-0.580247, 0.382161, 0.730981, 0.000000
-0.730732, 0.167959, -0.192162, 1.000000
-0.023596, 0.272547, -0.793192, 0.000000
0.572909, -0.132993, 0.885864, 0.000000
-0.044791, -0.165223, -0.433755, 1.000000
0.662228, -0.095147, 0.231979, 1.000000
0.345396, 0.140317, -0.482660, 1.000000
-0.602740, -0.033455, 0.643845, 0.000000
-0.522116, -0.310212, -0.023910, 1.000000
0.393696, 0.081115, -0.718008, 0.000000
0.492723, 0.163221, -0.785693, 0.000000
0.524972, 0.665140, 0.350432, 0.000000
-0.524884, -0.310222, 0.137264, 1.000000
0.101319, 0.341345, -0.440916, 1.000000
-0.581069, 0.191750, -0.672609, 0.000000
0.873365, -0.854952, 0.469629, 0.000000
-0.299336, -0.131352, 0.363934, 1.000000
0.563236, 0.652552, -0.396034, 0.000000
-0.403851, -0.612535, 0.709794, 0.000000
0.336467, 0.500774, -0.844764, 0.000000
0.380566, 0.156722, 0.153123, 1.000000
0.805610, 0.545712, 0.725329, 0.000000
0.088173, 0.186011, -0.245805, 1.000000
-0.402089, -0.612504, 0.178328, 1.000000
0.208393, -0.659542, 0.167580, 1.000000
0.664817, 0.789093, -0.616462, 0.000000
-0.439124, 0.026471, -0.103851, 1.000000
0.495614, 0.557297, 0.397212, 0.000000
0.204298, 0.753448, 0.214021, 0.000000
-0.495720, -0.841427, -0.558051, 0.000000
0.451136, 0.835427, -0.512551, 0.000000
0.061303, 0.205528, 0.734069, 1.000000
-0.814303, -0.261427, 0.658086, 0.000000
0.253114, -0.157562, -0.730571, 1.000000
-0.733907, 0.532266, -0.190352, 0.000000
-0.304887, 0.486338, 0.009144, 1.000000
-0.638911, -0.727496, 0.599332, 0.000000
0.568096, -0.720386, -0.575986, 0.000000
-0.619691, -0.277357, 0.374005, 1.000000
0.699013, -0.367814, 0.498960, 0.000000
-0.243741, 0.070169, 0.172387, 1.000000
-0.720754, -0.701963, 0.358342, 0.000000
0.813952, 0.672732, -0.180917, 0.000000
0.427704, 0.512486, -0.184083, 1.000000
0.852223, -0.283423, -0.765698, 0.000000
0.200241, 0.749990, -0.224113, 1.000000
-0.732171, 0.516157, -0.507582, 0.000000
-0.804062, -0.003710, -0.823567, 0.000000
-0.882495, -0.777133, 0.386594, 0.000000
0.482713, -0.014598, -0.872023, 0.000000
0.809716, -0.706949, -0.883817, 0.000000
0.169931, -0.847585, 0.727278, 0.000000
-0.683258, 0.033071, -0.758001, 0.000000
0.080702, -0.609932, -0.143776, 1.000000
0.456389, 0.817868, -0.528946, 0.000000
-0.420055, -0.335585, 0.391418, 1.000000
-0.102712, -0.230327, -0.254907, 1.000000
-0.089283, -0.134721, 0.014143, 1.000000
0.670905, -0.599421, -0.623896, 0.000000
-0.396878, -0.080235, 0.015934, 1.000000
-0.557952, -0.139915, 0.439926, 1.000000
0.790579, 0.454903, -0.539455, 0.000000
-0.333389, -0.255806, 0.703415, 0.000000
0.263348, -0.379415, -0.116566, 1.000000
0.255689, -0.550142, 0.296073, 1.000000
-0.792659, 0.515170, 0.581412, 0.000000
-0.021282, -0.539488, 0.487514, 1.000000
-0.568787, 0.273248, 0.623397, 0.000000
0.185873, -0.093721, -0.160903, 1.000000
-0.751510, -0.658146, -0.819714, 0.000000
-0.385663, 0.457212, 0.253815, 1.000000
-0.079628, -0.326608, 0.342780, 1.000000
-0.054127, -0.343982, -0.199756, 1.000000
-0.302909, 0.653007, -0.140121, 1.000000
0.583945, -0.380208, -0.410038, 1.000000
-0.746331, -0.462297, -0.012219, 0.000000
0.381920, -0.234143, -0.878933, 0.000000
0.081240, 0.563297, 0.411692, 1.000000
0.876382, -0.713730, 0.775509, 0.000000
0.463573, -0.851680, 0.397972, 0.000000
0.796611, 0.522497, 0.543716, 0.000000
0.682693, 0.577838, -0.874396, 0.000000
0.530837, -0.210700, -0.601963, 0.000000
0.393585, 0.457095, -0.701759, 0.000000
0.763819, 0.243509, -0.899484, 0.000000
-0.130702, -0.399498, -0.579869, 1.000000
0.492929, -0.237211, 0.754081, 0.000000
0.407320, -0.084640, 0.781888, 0.000000
0.777922, -0.591288, 0.885041, 0.000000
0.278299, -0.368813, 0.597381, 1.000000
0.122417, -0.419411, -0.553837, 1.000000
0.493502, 0.667015, -0.755369, 0.000000
-0.110058, -0.278926, 0.034971, 1.000000
0.592897, -0.163637, -0.025991, 1.000000
0.635917, 0.581394, 0.609517, 0.000000
0.894978, -0.283373, 0.610290, 0.000000
0.314050, -0.580607, -0.441328, 1.000000
-0.733092, 0.350280, 0.561824, 0.000000
-0.346025, -0.016626, -0.364512, 1.000000
-0.324019, -0.668625, -0.298079, 1.000000
-0.031710, 0.228855, 0.734445, 1.000000
0.125514, -0.529157, 0.215531, 1.000000
-0.484002, -0.176785, 0.173529, 1.000000
0.403125, 0.695826, 0.742603, 0.000000
-0.438579, 0.120961, -0.538949, 1.000000
0.823610, -0.281821, 0.826838, 0.000000
-0.391749, -0.221980, 0.560649, 1.000000
-0.634495, -0.624408, 0.745732, 0.000000
0.718449, -0.093660, 0.334073, 1.000000
-0.177942, -0.047725, -0.635295, 1.000000
-0.221518, -0.764550, -0.841068, 0.000000
-0.582985, -0.221356, -0.428017, 1.000000
0.148803, -0.231989, 0.388624, 1.000000
0.333632, -0.329981, -0.293717, 1.000000
-0.020462, 0.341838, -0.570201, 1.000000
0.400177, 0.386453, 0.719950, 0.000000
0.579556, -0.158146, -0.264828, 1.000000
0.843453, 0.780207, 0.606225, 0.000000
0.242154, 0.286703, -0.452194, 1.000000
-0.730658, 0.685830, 0.397880, 0.000000
0.366452, 0.278485, 0.059946, 1.000000
-0.848393, 0.557086, 0.118465, 0.000000
0.152538, 0.355386, -0.433868, 1.000000
-0.654569, 0.562887, -0.316986, 0.000000
-0.511059, -0.414387, 0.653513, 0.000000
-0.008832, -0.825985, -0.828126, 0.000000
-0.549105, 0.411145, 0.516018, 0.000000
0.068227, 0.437020, -0.620366, 1.000000
0.039886, 0.879679, -0.324315, 0.000000
0.432855, -0.139244, 0.748854, 0.000000
-0.540956, -0.151496, 0.418230, 1.000000
-0.661300, 0.377301, -0.015974, 1.000000
0.680639, -0.740202, -0.648777, 0.000000
-0.096776, 0.510443, -0.091413, 1.000000
-0.389321, -0.239476, 0.369162, 1.000000
-0.447236, 0.692405, 0.283194, 0.000000
-0.432516, 0.770341, -0.455348, 0.000000
-0.789113, -0.617223, 0.357796, 0.000000
0.710887, -0.470551, -0.682895, 0.000000
-0.408947, -0.734079, -0.770417, 0.000000
-0.584959, -0.579401, 0.341843, 0.000000
0.131566, -0.802084, 0.307658, 0.000000
0.189831, -0.508816, -0.328942, 1.000000
0.618331, -0.768817, -0.889966, 0.000000
0.541782, 0.417436, -0.030698, 1.000000
-0.521826, 0.347885, 0.287601, 1.000000
-0.146375, -0.708376, -0.815159, 0.000000
0.623328, -0.126543, 0.064974, 1.000000
-0.557017, -0.828841, 0.190970, 0.000000
-0.496005, -0.157171, -0.470570, 1.000000
-0.672864, 0.160570, -0.247198, 1.000000
-0.322012, -0.239408, 0.715554, 0.000000
0.888791, -0.666244, -0.537495, 0.000000
0.660849, -0.213252, -0.631987, 0.000000
0.880468, -0.486887, -0.662910, 0.000000
-0.017805, 0.116619, 0.553495, 1.000000
-0.722665, 0.642677, -0.820241, 0.000000
0.730268, -0.454409, -0.532570, 0.000000
-0.841841, 0.343280, 0.614844, 0.000000
0.868661, 0.468261, -0.714543, 0.000000
0.085826, -0.278945, -0.757488, 0.000000
0.732929, -0.063054, -0.013596, 1.000000
-0.102695, -0.365301, -0.885525, 0.000000
-0.454063, 0.889376, -0.148194, 0.000000
0.312729, 0.269096, -0.107876, 1.000000
-0.653268, -0.226979, -0.248848, 1.000000
-0.775016, 0.189641, 0.107888, 1.000000
-0.199211, 0.226106, -0.178455, 1.000000
0.357723, -0.177235, -0.233481, 1.000000
-0.511268, -0.449211, 0.051197, 1.000000
-0.774264, -0.237047, -0.370463, 0.000000
0.598437, 0.442564, 0.001121, 1.000000
0.046850, -0.355587, -0.235617, 1.000000
-0.481221, 0.335092, 0.715977, 0.000000
0.360933, -0.564333, -0.889868, 0.000000
-0.634244, 0.794684, -0.862924, 0.000000
-0.450085, 0.779935, 0.704845, 0.000000
0.007218, 0.190078, 0.820135, 0.000000
0.745199, 0.006031, -0.752633, 0.000000
-0.787901, 0.470034, -0.783461, 0.000000
0.486100, -0.566531, -0.386744, 0.000000
0.220513, -0.772545, -0.855986, 0.000000
0.542673, -0.727444, -0.235005, 0.000000
-0.129340, -0.013850, -0.747139, 1.000000
0.766389, 0.836222, -0.586691, 0.000000
-0.890938, 0.781670, -0.271649, 0.000000
-0.355146, 0.096050, -0.006582, 1.000000
-0.298143, -0.784068, 0.225601, 0.000000
0.031922, -0.745115, -0.868964, 0.000000
-0.794795, 0.024327, -0.632781, 0.000000
-0.040070, 0.378549, -0.819438, 0.000000
-0.793719, 0.604110, -0.897162, 0.000000
0.580236, -0.285341, 0.716923, 0.000000
-0.343988, 0.442642, 0.831329, 0.000000
0.453927, -0.042774, -0.823810, 0.000000
0.417948, 0.531155, -0.372631, 1.000000
-0.086436, 0.673140, -0.552887, 0.000000
0.630753, -0.355538, 0.141503, 1.000000
0.472602, 0.595634, 0.498680, 0.000000
0.507638, -0.762896, -0.683131, 0.000000
0.065050, -0.646216, -0.510197, 0.000000
0.540792, 0.320138, -0.891421, 0.000000
0.612318, 0.245854, 0.076845, 1.000000
-0.807673, -0.687000, 0.343821, 0.000000
0.527007, 0.731705, 0.855899, 0.000000
0.248436, -0.705846, 0.468864, 0.000000
-0.630283, -0.322639, -0.142311, 1.000000
-0.532504, 0.647430, -0.534425, 0.000000
-0.860928, 0.303168, 0.612232, 0.000000
-0.647389, -0.025558, 0.043673, 1.000000
-0.642163, -0.283773, -0.377623, 1.000000
-0.389516, -0.055201, 0.613997, 1.000000
-0.824309, 0.603197, 0.321130, 0.000000
0.249595, 0.035802, -0.584734, 1.000000
-0.684081, -0.157827, 0.312695, 1.000000
-0.107124, 0.452345, -0.162990, 1.000000
0.595054, 0.546459, 0.886291, 0.000000
0.561897, 0.568301, 0.831421, 0.000000
0.366447, -0.013231, -0.148146, 1.000000
-0.010112, 0.517936, -0.785301, 0.000000
0.402360, 0.051762, 0.488743, 1.000000
0.315908, -0.235995, 0.742898, 0.000000
-0.459715, 0.464459, 0.062514, 1.000000
0.789761, -0.313014, -0.082618, 0.000000
0.850686, 0.252812, 0.446573, 0.000000
0.204555, 0.005850, 0.367387, 1.000000
0.582772, 0.757082, -0.845697, 0.000000
0.559856, -0.226830, -0.582432, 0.000000
0.455936, 0.039203, 0.804900, 0.000000
0.060191, -0.372372, -0.413005, 1.000000
-0.646195, -0.296541, 0.469453, 0.000000
0.275319, -0.761867, 0.211930, 0.000000
0.610883, 0.817111, 0.650534, 0.000000
-0.756042, -0.604800, -0.539448, 0.000000
0.424071, 0.782093, 0.111353, 0.000000
0.460359, -0.667578, -0.095001, 1.000000
-0.113949, -0.506393, -0.730090, 0.000000
0.425742, -0.828959, 0.841939, 0.000000
-0.345150, 0.471988, 0.015733, 1.000000
-0.672188, -0.396472, 0.627418, 0.000000
-0.415761, 0.816996, -0.236384, 0.000000
-0.590637, -0.629116, 0.042533, 0.000000
0.843710, -0.437225, -0.275821, 0.000000
0.677345, 0.250467, -0.809665, 0.000000
-0.790041, 0.317783, -0.471359, 0.000000
0.252737, 0.722723, -0.176150, 1.000000
0.492977, 0.176509, -0.268377, 1.000000
0.146847, -0.353250, -0.414482, 1.000000
0.531790, 0.130072, 0.704415, 0.000000
-0.837919, 0.337116, 0.625509, 0.000000
0.777710, 0.310367, 0.490057, 0.000000
-0.309974, 0.658137, 0.735492, 0.000000
0.381445, -0.142209, 0.110474, 1.000000
-0.219399, 0.785505, -0.541728, 0.000000
-0.397022, 0.072779, -0.886240, 0.000000
0.751934, -0.692486, -0.015814, 0.000000
0.367401, 0.095433, 0.713880, 1.000000
0.209601, -0.657431, -0.416383, 1.000000
0.780490, -0.228391, 0.317023, 0.000000
0.425068, 0.870837, 0.344654, 0.000000
0.776617, 0.259724, 0.813920, 0.000000
-0.277746, 0.152152, 0.564240, 1.000000
0.695522, -0.394362, 0.281252, 0.000000
0.362634, 0.425301, -0.783773, 0.000000
-0.880955, 0.155292, 0.609508, 0.000000
-0.037697, 0.326378, -0.459697, 1.000000
0.829798, -0.498004, -0.514584, 0.000000
-0.106731, -0.148983, 0.204140, 1.000000
-0.886583, 0.067297, 0.209498, 0.000000
-0.016653, 0.638794, 0.544651, 0.000000
0.754679, 0.556625, -0.271900, 0.000000
-0.563883, 0.436400, 0.675814, 0.000000
0.461380, 0.501943, -0.173923, 1.000000
0.278877, -0.409470, 0.370223, 1.000000
-0.772179, -0.820497, -0.039033, 0.000000
-0.155930, 0.335107, -0.880042, 0.000000
-0.834342, 0.190134, 0.464229, 0.000000
0.798063, 0.779316, -0.745439, 0.000000
0.695434, 0.790104, -0.613256, 0.000000
0.727082, 0.408850, 0.483324, 0.000000
-0.012668, -0.292159, -0.595763, 1.000000
-0.711639, -0.039601, 0.610566, 0.000000
-0.328189, -0.452077, -0.383648, 1.000000
-0.603997, 0.807773, -0.552336, 0.000000
0.196828, 0.419073, 0.884037, 0.000000
0.151689, 0.158194, -0.145536, 1.000000
-0.139617, -0.494452, 0.356918, 1.000000
0.110396, 0.003842, -0.339520, 1.000000
-0.531399, 0.451590, -0.100144, 1.000000
0.677889, 0.872150, -0.016886, 0.000000
0.451717, -0.552631, -0.282508, 1.000000
-0.721233, 0.423927, 0.757427, 0.000000
0.396217, -0.472371, -0.044236, 1.000000
0.091423, -0.881458, 0.426622, 0.000000
-0.299271, 0.229662, 0.217052, 1.000000
0.736795, -0.550246, 0.597360, 0.000000
-0.114033, 0.840802, -0.268724, 0.000000
0.409583, -0.864561, 0.093960, 0.000000
0.761366, -0.302555, -0.699374, 0.000000
0.563642, 0.792898, -0.539416, 0.000000
0.444621, -0.532864, -0.864330, 0.000000
-0.097880, -0.253947, -0.211836, 1.000000
0.158625, 0.074735, -0.284281, 1.000000
0.132623, -0.835145, -0.689254, 0.000000
0.810291, 0.125063, -0.224780, 0.000000
-0.130714, 0.237513, 0.622053, 1.000000
0.675443, -0.674312, 0.089415, 0.000000
-0.337176, -0.880184, 0.088339, 0.000000
0.512675, 0.737912, 0.210495, 0.000000
0.368669, 0.039367, 0.623989, 1.000000
0.714015, -0.599033, -0.425773, 0.000000
-0.498851, 0.704598, 0.790028, 0.000000
0.209214, -0.556637, -0.768156, 0.000000
-0.585517, -0.328055, 0.197502, 1.000000
-0.732967, -0.137918, -0.233648, 1.000000
-0.110731, 0.202338, 0.360571, 1.000000
0.327705, -0.234174, -0.457512, 1.000000
0.341637, 0.883434, -0.019033, 0.000000
-0.046002, -0.466661, -0.183873, 1.000000
0.285908, -0.569621, -0.134847, 1.000000
0.727013, 0.876102, 0.820567, 0.000000
0.259171, 0.383713, 0.469238, 1.000000
-0.740398, -0.289361, 0.226921, 0.000000
-0.861937, -0.443744, -0.173557, 0.000000
0.701564, 0.544901, 0.809628, 0.000000
-0.394473, 0.565323, -0.894265, 0.000000
0.227299, -0.882752, 0.054720, 0.000000
-0.380847, -0.641377, -0.295381, 1.000000
-0.829910, 0.026863, 0.713024, 0.000000
-0.197802, -0.434567, 0.741889, 0.000000
0.201789, -0.858632, -0.117629, 0.000000
-0.495411, 0.024000, 0.227373, 1.000000
-0.869592, 0.145317, 0.131733, 0.000000
0.584166, 0.893829, 0.874232, 0.000000
-0.623756, 0.421161, 0.815976, 0.000000
-0.645093, 0.603348, 0.396467, 0.000000
0.214054, 0.114689, 0.177437, 1.000000
